longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,predicted_house_value,abs_error,pct_error
-118.95,35.26,24.0,1341.0,214.0,667.0,184.0,4.0,94500.0,INLAND,98992.0,4492.0,4.753439153439153
-118.35,33.9,25.0,3309.0,902.0,2299.0,837.0,3.0417,237000.0,<1H OCEAN,218586.0,18414.0,7.769620253164557
-122.89,38.93,20.0,1214.0,247.0,504.0,223.0,2.7188,105700.0,<1H OCEAN,174737.0,69037.0,65.31409649952697
-121.89,36.6,40.0,626.0,164.0,337.0,150.0,2.7917,225000.0,<1H OCEAN,213596.0,11404.0,5.068444444444444
-118.31,34.26,34.0,1797.0,363.0,948.0,363.0,4.1339,187300.0,<1H OCEAN,237110.01,49810.01000000001,26.59370528563802
-122.01,37.25,31.0,1574.0,193.0,551.0,191.0,10.2311,500001.0,<1H OCEAN,498941.98,1059.0200000000186,0.21180357639285094
-118.37,34.04,43.0,888.0,170.0,514.0,161.0,3.1827,202800.0,<1H OCEAN,262041.02,59241.01999999999,29.211548323471398
-117.19,32.76,52.0,1294.0,175.0,434.0,180.0,5.7914,500001.0,NEAR OCEAN,341725.1,158275.90000000002,31.655116689766626
-119.71,36.8,17.0,2056.0,366.0,1259.0,367.0,3.9338,84700.0,INLAND,91498.0,6798.0,8.025974025974026
-117.28,34.68,28.0,1932.0,421.0,1156.0,404.0,1.8958,55600.0,INLAND,81124.0,25524.0,45.906474820143885
-120.84,35.32,15.0,2419.0,538.0,1279.0,522.0,3.4762,189600.0,NEAR OCEAN,216634.0,27034.0,14.2584388185654
-118.13,34.02,43.0,396.0,91.0,261.0,73.0,2.9044,172900.0,<1H OCEAN,184855.02,11955.01999999999,6.914412955465581
-117.02,33.6,7.0,1972.0,352.0,964.0,317.0,3.244,337200.0,INLAND,143006.0,194194.0,57.590154211150654
-116.97,32.76,33.0,3071.0,466.0,1348.0,513.0,6.1768,228900.0,<1H OCEAN,339161.03,110261.03000000003,48.16995631280036
-117.71,33.61,26.0,3046.0,726.0,888.0,663.0,2.6848,74100.0,<1H OCEAN,126592.0,52492.0,70.83940620782727
-121.58,39.79,19.0,2636.0,523.0,1184.0,465.0,2.7863,108600.0,INLAND,99116.0,9484.0,8.732965009208103
-118.24,34.15,19.0,4852.0,1465.0,3171.0,1332.0,2.5924,192900.0,<1H OCEAN,225043.0,32143.0,16.6630378434422
-122.68,38.44,29.0,2796.0,588.0,1346.0,562.0,2.9107,169700.0,<1H OCEAN,180313.0,10613.0,6.253977607542723
-118.14,33.84,43.0,2107.0,439.0,876.0,429.0,3.2024,339400.0,<1H OCEAN,217082.0,122318.0,36.03948143783147
-117.88,34.1,32.0,3357.0,621.0,1696.0,604.0,4.2685,216600.0,<1H OCEAN,187859.0,28741.0,13.26915974145891
-117.67,33.44,25.0,2994.0,519.0,903.0,410.0,6.6852,500001.0,<1H OCEAN,305360.04,194640.96000000002,38.92811414377172
-120.47,34.64,16.0,1912.0,406.0,1009.0,417.0,3.4063,138000.0,NEAR OCEAN,189764.0,51764.0,37.51014492753623
-122.22,37.47,23.0,7740.0,1943.0,4124.0,1743.0,3.3268,322800.0,NEAR OCEAN,306908.16,15891.840000000026,4.923122676579934
-122.25,37.86,52.0,1709.0,318.0,719.0,295.0,5.0463,456300.0,NEAR BAY,307217.05,149082.95,32.6721345605961
-118.11,34.06,30.0,1547.0,436.0,1700.0,410.0,2.5488,187500.0,<1H OCEAN,178167.0,9333.0,4.9776
-122.2,39.52,39.0,2551.0,482.0,1181.0,437.0,2.0625,63400.0,INLAND,65970.0,2570.0,4.053627760252366
-119.9,36.58,20.0,1935.0,363.0,1319.0,359.0,2.4814,74600.0,INLAND,70355.0,4245.0,5.690348525469169
-118.26,33.79,42.0,1162.0,264.0,1044.0,241.0,3.5488,205600.0,<1H OCEAN,164563.0,41037.0,19.95963035019455
-122.51,37.53,17.0,1574.0,262.0,672.0,241.0,7.2929,355800.0,NEAR OCEAN,378228.2,22428.20000000001,6.303597526700397
-118.37,33.93,46.0,442.0,88.0,255.0,94.0,4.4474,246900.0,<1H OCEAN,238595.0,8305.0,3.363710004050223
-118.31,33.99,48.0,2235.0,433.0,1363.0,433.0,1.6559,101400.0,<1H OCEAN,111177.0,9777.0,9.642011834319526
-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,209700.0,<1H OCEAN,245442.0,35742.0,17.044349070100143
-118.46,34.0,44.0,941.0,230.0,493.0,206.0,3.6458,325800.0,<1H OCEAN,347581.05,21781.04999999999,6.685405156537749
-122.33,37.95,46.0,1543.0,339.0,777.0,322.0,4.0927,142600.0,NEAR BAY,148662.0,6062.0,4.2510518934081345
-117.67,34.05,6.0,2833.0,628.0,1717.0,589.0,3.2062,167500.0,INLAND,131458.0,36042.0,21.517611940298504
-118.05,33.94,34.0,495.0,120.0,527.0,130.0,1.9453,149000.0,<1H OCEAN,148412.0,588.0,0.3946308724832215
-118.27,33.89,32.0,1969.0,397.0,1349.0,370.0,4.4659,138100.0,<1H OCEAN,176780.0,38680.0,28.008689355539463
-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443,187300.0,<1H OCEAN,200319.02,13019.01999999999,6.950891617725569
-118.46,34.03,27.0,1965.0,631.0,1042.0,596.0,2.75,327300.0,<1H OCEAN,338338.04,11038.039999999979,3.37245340666055
-122.44,37.77,52.0,5604.0,1268.0,2023.0,1196.0,4.4085,400000.0,NEAR BAY,445126.44,45126.44,11.28161
-122.03,37.6,24.0,2077.0,383.0,1488.0,389.0,4.5721,214700.0,NEAR BAY,207118.0,7582.0,3.5314392175128084
-117.96,34.71,32.0,3511.0,646.0,1733.0,510.0,3.46,123900.0,INLAND,98565.0,25335.0,20.447941888619855
-117.83,34.01,16.0,9446.0,1650.0,4911.0,1534.0,5.0111,212900.0,<1H OCEAN,245840.0,32940.0,15.47205260685768
-118.62,34.2,29.0,2421.0,402.0,1120.0,388.0,5.0309,244800.0,<1H OCEAN,242587.01,2212.9899999999907,0.9039991830065321
-121.45,38.62,37.0,1534.0,315.0,1147.0,322.0,2.5643,59800.0,INLAND,88022.0,28222.0,47.19397993311037
-122.48,37.71,39.0,3615.0,632.0,1571.0,615.0,5.1149,314200.0,NEAR OCEAN,334469.04,20269.03999999998,6.450999363462756
-123.22,39.15,45.0,1348.0,265.0,639.0,270.0,3.3667,115200.0,<1H OCEAN,125440.0,10240.0,8.88888888888889
-122.11,37.39,36.0,1660.0,261.0,655.0,249.0,6.3967,500001.0,NEAR BAY,396146.09,103854.90999999997,20.770940458119078
-117.71,33.47,17.0,2681.0,454.0,830.0,410.0,5.5507,345700.0,<1H OCEAN,286265.08,59434.919999999984,17.192629447497826
-118.07,33.87,18.0,3405.0,556.0,1945.0,509.0,5.7652,299100.0,<1H OCEAN,289234.0,9866.0,3.2985623537278506
-122.11,37.66,29.0,2544.0,643.0,2332.0,603.0,3.2091,150000.0,NEAR BAY,189623.0,39623.0,26.415333333333336
-117.93,34.04,30.0,1336.0,239.0,905.0,253.0,4.8854,178100.0,<1H OCEAN,182336.0,4236.0,2.378439079169006
-122.03,37.39,34.0,2600.0,650.0,1994.0,650.0,4.0223,250200.0,<1H OCEAN,243119.0,7081.0,2.8301358912869707
-118.35,33.9,31.0,1547.0,,956.0,287.0,3.4698,225000.0,<1H OCEAN,231763.0,6763.0,3.005777777777778
-117.13,32.72,9.0,2436.0,720.0,1780.0,653.0,1.8299,137500.0,NEAR OCEAN,130125.0,7375.0,5.363636363636363
-121.66,36.82,17.0,3921.0,654.0,1895.0,641.0,5.0092,238700.0,<1H OCEAN,257729.0,19029.0,7.97193129451194
-118.13,34.05,35.0,3229.0,616.0,1879.0,595.0,3.9531,268400.0,<1H OCEAN,251248.0,17152.0,6.390461997019374
-118.28,34.05,41.0,1788.0,774.0,2931.0,702.0,1.4413,158900.0,<1H OCEAN,188695.0,29795.0,18.750786658275644
-118.17,34.1,25.0,4444.0,647.0,1922.0,652.0,8.058,477300.0,<1H OCEAN,456537.48,20762.52000000002,4.3499937146448815
-121.33,37.97,36.0,1953.0,492.0,999.0,371.0,2.0043,90800.0,INLAND,80481.0,10319.0,11.364537444933921
-117.23,32.74,16.0,1953.0,404.0,798.0,385.0,4.8167,169800.0,NEAR OCEAN,243343.01,73543.01000000001,43.31154888103652
-121.29,38.6,29.0,1276.0,225.0,600.0,223.0,4.0938,109100.0,INLAND,150838.0,41738.0,38.25664527956004
-117.95,34.04,36.0,1044.0,200.0,982.0,205.0,4.7679,153900.0,<1H OCEAN,168860.0,14960.0,9.72059779077323
-121.83,36.61,26.0,3723.0,789.0,2563.0,747.0,3.4531,133100.0,<1H OCEAN,209003.02,75903.01999999999,57.027062359128465
-119.21,34.26,26.0,2406.0,411.0,1313.0,391.0,4.9079,234100.0,NEAR OCEAN,239468.01,5368.010000000009,2.2930414352840707
-118.29,33.91,28.0,1501.0,446.0,1028.0,418.0,2.3043,177500.0,<1H OCEAN,140624.0,36876.0,20.775211267605634
-118.74,34.26,27.0,3467.0,545.0,1798.0,493.0,4.8717,204100.0,<1H OCEAN,221287.0,17187.0,8.420872121509063
-118.2,33.96,44.0,2144.0,477.0,1760.0,452.0,2.3221,161600.0,<1H OCEAN,153838.0,7762.0,4.803217821782178
-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,225000.0,<1H OCEAN,262334.03,37334.03000000003,16.592902222222232
-124.09,40.88,31.0,1982.0,495.0,1052.0,467.0,1.5326,74100.0,NEAR OCEAN,72933.0,1167.0,1.5748987854251013
-121.39,38.56,19.0,8507.0,1470.0,3517.0,1453.0,4.3644,137400.0,INLAND,154788.0,17388.0,12.655021834061136
-117.33,34.13,30.0,2335.0,363.0,1214.0,311.0,2.2449,93200.0,INLAND,83589.0,9611.0,10.312231759656653
-118.75,34.33,27.0,534.0,85.0,243.0,77.0,8.2787,330000.0,<1H OCEAN,449607.59,119607.59000000003,36.24472424242425
-118.1,33.93,36.0,1124.0,217.0,707.0,234.0,4.375,174500.0,<1H OCEAN,174636.0,136.0,0.07793696275071633
-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,232900.0,<1H OCEAN,247972.01,15072.01000000001,6.471451266638047
-117.69,34.06,29.0,873.0,226.0,649.0,198.0,2.7986,114400.0,INLAND,133822.0,19422.0,16.977272727272727
-117.06,32.57,18.0,1384.0,311.0,1429.0,287.0,1.3362,95000.0,NEAR OCEAN,110489.0,15489.0,16.304210526315792
-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,3.0526,183300.0,<1H OCEAN,182868.0,432.0,0.2356792144026187
-121.74,38.55,33.0,6861.0,1820.0,3717.0,1767.0,1.7311,182600.0,INLAND,106404.0,76196.0,41.728368017524645
-116.89,33.73,15.0,2094.0,316.0,937.0,277.0,5.3623,201300.0,INLAND,164395.0,36905.0,18.333333333333332
-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,234800.0,<1H OCEAN,243133.0,8333.0,3.548977853492334
-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,210900.0,NEAR BAY,168364.0,42536.0,20.168800379326697
-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,395500.0,NEAR OCEAN,258795.0,136705.0,34.56510745891277
-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,113600.0,<1H OCEAN,152494.0,38894.0,34.23767605633803
-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,114900.0,INLAND,132398.0,17498.0,15.228894691035682
-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,195300.0,<1H OCEAN,207185.0,11885.0,6.085509472606247
-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,401000.0,<1H OCEAN,368780.21,32219.78999999998,8.034860349127177
-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,171400.0,<1H OCEAN,186580.0,15180.0,8.856476079346558
-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,277300.0,<1H OCEAN,313181.06,35881.06,12.939437432383698
-118.12,34.11,48.0,2124.0,319.0,785.0,319.0,5.2131,359600.0,<1H OCEAN,340274.06,19325.940000000002,5.3742880978865415
-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,199400.0,INLAND,266301.01,66901.01000000001,33.551158475426284
-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,227800.0,<1H OCEAN,254383.0,26583.0,11.669446883230904
-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,279100.0,<1H OCEAN,233749.01,45350.98999999999,16.249011107130055
-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,265300.0,NEAR BAY,367907.34,102607.34000000003,38.67596683000378
-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,296400.0,<1H OCEAN,289189.0,7211.0,2.4328609986504723
-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,366800.0,<1H OCEAN,347873.03,18926.969999999972,5.160024536532163
-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,60400.0,INLAND,58557.0,1843.0,3.051324503311258
-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,341800.0,<1H OCEAN,375649.17,33849.169999999984,9.903209479227613
-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,222400.0,<1H OCEAN,216069.0,6331.0,2.8466726618705036
-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,168800.0,<1H OCEAN,186021.0,17221.0,10.202014218009477
-121.18,37.96,35.0,411.0,74.0,193.0,59.0,2.5625,146900.0,INLAND,130716.0,16184.0,11.017018379850239
-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,80300.0,INLAND,80702.0,402.0,0.5006226650062267
-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,96000.0,INLAND,73765.0,22235.0,23.161458333333336
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,340500.0,<1H OCEAN,375535.1,35035.09999999998,10.289309838472827
-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,82100.0,NEAR OCEAN,90835.0,8735.0,10.6394640682095
-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,210700.0,<1H OCEAN,179081.03,31618.97,15.006630280018985
-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,59300.0,INLAND,65178.0,5878.0,9.912310286677908
-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,261000.0,NEAR OCEAN,288303.0,27303.0,10.460919540229884
-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,64000.0,INLAND,74502.0,10502.0,16.409375
-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,6.706,351400.0,<1H OCEAN,436663.49,85263.48999999999,24.26394137734775
-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,240900.0,<1H OCEAN,260558.0,19658.0,8.160232461602325
-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415,409600.0,<1H OCEAN,473413.66,63813.659999999974,15.579506835937492
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,105800.0,<1H OCEAN,115413.0,9613.0,9.08601134215501
-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,135500.0,INLAND,165700.0,30200.0,22.287822878228784
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,190200.0,NEAR OCEAN,274691.07,84491.07,44.42222397476341
-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,202300.0,<1H OCEAN,223849.0,21549.0,10.652001977261492
-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,166700.0,<1H OCEAN,221277.01,54577.01000000001,32.739658068386326
-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,70500.0,NEAR OCEAN,82874.0,12374.0,17.551773049645387
-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669,376100.0,<1H OCEAN,365692.1,10407.900000000023,2.767322520606228
-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,113900.0,INLAND,115087.0,1187.0,1.0421422300263388
-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,318600.0,NEAR OCEAN,349509.01,30909.01000000001,9.701509730069056
-122.26,37.85,50.0,1120.0,283.0,697.0,264.0,2.125,140000.0,NEAR BAY,144768.0,4768.0,3.4057142857142857
-118.04,33.99,36.0,3531.0,754.0,1613.0,697.0,3.2359,198600.0,<1H OCEAN,193205.0,5395.0,2.716515609264854
-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,302100.0,<1H OCEAN,242566.0,59534.0,19.706719629261833
-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,61000.0,INLAND,88936.99,27936.990000000005,45.798344262295096
-117.94,33.84,25.0,4016.0,831.0,2166.0,774.0,3.1884,135400.0,<1H OCEAN,194548.0,59148.0,43.68389955686854
-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,129800.0,INLAND,160719.0,30919.0,23.82049306625578
-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,110200.0,<1H OCEAN,105000.0,5200.0,4.71869328493648
-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,232200.0,<1H OCEAN,253682.08,21482.079999999987,9.251541774332466
-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,99800.0,INLAND,108709.0,8909.0,8.92685370741483
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,130400.0,<1H OCEAN,133038.0,2638.0,2.023006134969325
-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,223100.0,NEAR BAY,174417.0,48683.0,21.82115643209323
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,500001.0,<1H OCEAN,500001.0,0.0,0.0
-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,70100.0,NEAR OCEAN,93536.0,23436.0,33.43223965763195
-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,217100.0,<1H OCEAN,230935.0,13835.0,6.372639336711193
-117.29,33.2,16.0,2150.0,461.0,1428.0,407.0,2.4754,157300.0,NEAR OCEAN,151698.0,5602.0,3.561347743165925
-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,244800.0,<1H OCEAN,261475.05,16675.04999999999,6.811703431372544
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,224200.0,<1H OCEAN,215082.0,9118.0,4.066904549509367
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,92400.0,INLAND,125836.0,33436.0,36.18614718614719
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,202800.0,<1H OCEAN,201475.0,1325.0,0.6533530571992111
-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,68300.0,INLAND,173118.0,104818.0,153.4670571010249
-117.27,34.16,32.0,2894.0,427.0,1151.0,446.0,6.2236,159700.0,INLAND,266079.04,106379.03999999998,66.61179711959923
-118.23,33.93,36.0,501.0,123.0,487.0,118.0,1.3,87000.0,<1H OCEAN,102749.0,15749.0,18.102298850574712
-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069,70300.0,INLAND,92283.0,21983.0,31.270270270270274
-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,500001.0,NEAR OCEAN,324153.2,175847.8,35.16948966102068
-120.47,34.63,23.0,2441.0,463.0,1392.0,434.0,3.7917,142200.0,NEAR OCEAN,168863.0,26663.0,18.750351617440224
-119.32,36.2,25.0,1427.0,246.0,772.0,221.0,2.2262,64500.0,INLAND,71695.0,7195.0,11.155038759689923
-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,319400.0,<1H OCEAN,337841.07,18441.070000000007,5.77365998747652
-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,164100.0,<1H OCEAN,123775.0,40325.0,24.573430834856794
-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,188500.0,<1H OCEAN,194112.0,5612.0,2.977188328912467
-117.13,32.76,29.0,2568.0,682.0,1191.0,642.0,2.1094,162500.0,NEAR OCEAN,140978.0,21522.0,13.244307692307691
-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,167800.0,INLAND,196414.0,28614.0,17.052443384982123
-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,368900.0,NEAR BAY,352690.03,16209.969999999972,4.394136622390884
-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,106400.0,INLAND,119490.0,13090.0,12.302631578947368
-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,252900.0,<1H OCEAN,248226.0,4674.0,1.848161328588375
-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,219900.0,NEAR OCEAN,277732.08,57832.080000000016,26.29926330150069
-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,235400.0,<1H OCEAN,268270.0,32870.0,13.963466440101953
-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,223700.0,NEAR BAY,225722.0,2022.0,0.9038891372373715
-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,114200.0,INLAND,155995.0,41795.0,36.59807355516638
-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,176900.0,INLAND,176323.0,577.0,0.3261729790842284
-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,170400.0,INLAND,148179.0,22221.0,13.04049295774648
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,196400.0,<1H OCEAN,244120.0,47720.0,24.29735234215886
-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,281700.0,<1H OCEAN,296725.03,15025.030000000028,5.333698970536041
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,69700.0,INLAND,73763.0,4063.0,5.829268292682928
-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,194400.0,<1H OCEAN,190670.0,3730.0,1.9187242798353912
-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,125400.0,<1H OCEAN,146324.0,20924.0,16.68580542264753
-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,71500.0,INLAND,110969.0,39469.0,55.2013986013986
-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,84400.0,<1H OCEAN,112399.0,27999.0,33.17417061611375
-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,259900.0,<1H OCEAN,245861.0,14039.0,5.40169295883032
-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578,318500.0,NEAR OCEAN,397275.02,78775.02000000002,24.733130298273164
-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,176000.0,<1H OCEAN,159403.0,16597.0,9.430113636363636
-120.33,34.87,24.0,2590.0,404.0,1093.0,338.0,3.9375,341200.0,<1H OCEAN,212122.03,129077.97,37.83058909730364
-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,185700.0,<1H OCEAN,194835.01,9135.01000000001,4.919229940764679
-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,500001.0,NEAR OCEAN,359460.18,140540.82,28.108107783784437
-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,337500.0,<1H OCEAN,426931.33,89431.33000000002,26.498171851851858
-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,95900.0,INLAND,93271.0,2629.0,2.741397288842544
-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,105000.0,INLAND,88261.0,16739.0,15.941904761904762
-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,162500.0,<1H OCEAN,206230.0,43730.0,26.910769230769233
-117.7,33.6,26.0,2283.0,506.0,634.0,469.0,2.3774,74300.0,<1H OCEAN,117983.01,43683.009999999995,58.79274562584118
-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,330200.0,INLAND,349402.0,19202.0,5.8152634766808
-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,89400.0,INLAND,103273.0,13873.0,15.517897091722595
-121.7,37.93,10.0,3258.0,612.0,1779.0,558.0,4.6587,152500.0,INLAND,204551.0,52051.0,34.13180327868853
-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171,80300.0,NEAR BAY,106388.01,26088.009999999995,32.48818181818181
-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,122500.0,INLAND,123956.0,1456.0,1.1885714285714286
-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,258500.0,<1H OCEAN,257745.02,754.9800000000105,0.2920618955512613
-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,225000.0,NEAR BAY,296412.13,71412.13,31.738724444444443
-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,198600.0,INLAND,215888.0,17288.0,8.704934541792547
-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,287500.0,<1H OCEAN,343928.17,56428.169999999984,19.627189565217385
-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,331100.0,NEAR OCEAN,381448.13,50348.130000000005,15.20632135306554
-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,121300.0,INLAND,122016.0,716.0,0.5902720527617478
-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,270000.0,<1H OCEAN,241952.0,28048.0,10.388148148148147
-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,96800.0,NEAR OCEAN,109545.0,12745.0,13.166322314049586
-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,500001.0,<1H OCEAN,433493.32,66507.68,13.301509396981203
-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,261800.0,NEAR BAY,259624.0,2176.0,0.8311688311688312
-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,211000.0,<1H OCEAN,242734.0,31734.0,15.039810426540285
-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,83900.0,INLAND,91175.0,7275.0,8.67103694874851
-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,119600.0,<1H OCEAN,162058.0,42458.0,35.5
-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,44000.0,INLAND,61345.0,17345.0,39.42045454545455
-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,195800.0,<1H OCEAN,170674.0,25126.0,12.832482124616956
-117.92,33.94,27.0,4566.0,620.0,2045.0,664.0,5.583,267700.0,<1H OCEAN,263523.0,4177.0,1.560328726186029
-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,110400.0,INLAND,118764.0,8364.0,7.576086956521739
-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,305000.0,<1H OCEAN,359418.06,54418.06,17.841986885245902
-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,367100.0,NEAR OCEAN,192556.0,174544.0,47.5467175156633
-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,156100.0,<1H OCEAN,144250.0,11850.0,7.591287636130685
-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,148000.0,INLAND,97494.0,50506.0,34.12567567567567
-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,82300.0,INLAND,90571.0,8271.0,10.0498177399757
